SourceInventory,SourceDrive,FullName,Name,Extension,Length,LastWriteTime,IsDirectory
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.1 Zero Trust   Role Segregation\TSI — ZERO TRUST & ROLE SEGREGATION MODEL.gdoc,TSI — ZERO TRUST & ROLE SEGREGATION MODEL.gdoc,.gdoc,179,18/11/2025 02:22:54,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.3 Worker & Contractor Separation\TSI — WORKER & CONTRACTOR SEPARATION MODEL v1.0 MASTER.gdoc,TSI — WORKER & CONTRACTOR SEPARATION MODEL v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:25:15,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.2 Data Privacy Rules\TSI — DATA PRIVACY RULES v1.0 MASTER.gdoc,TSI — DATA PRIVACY RULES v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:24:14,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.5 Vision Image Privacy Controls\TSI — VISION   IMAGE PRIVACY CONTROLS.gdoc,TSI — VISION   IMAGE PRIVACY CONTROLS.gdoc,.gdoc,179,18/11/2025 02:27:06,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.4 Device Authentication Keys\TSI — DEVICE AUTHENTICATION KEYS.gdoc,TSI — DEVICE AUTHENTICATION KEYS.gdoc,.gdoc,179,18/11/2025 02:26:07,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.1 Worker Mobile Dashboard\TSI — WORKER MOBILE DASHBOARD v1.0 MASTER.gdoc,TSI — WORKER MOBILE DASHBOARD v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:16:04,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.3 Enterprise Dashboard (Executives)\TSI — ENTERPRISE DASHBOARD (EXECUTIVES) v1.0 MASTER.gdoc,TSI — ENTERPRISE DASHBOARD (EXECUTIVES) v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:17:40,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.5 Digi-Board Sync Module\TSI—DIGI-BOARD SYNC MODULE v1.0 MASTER.gdoc,TSI—DIGI-BOARD SYNC MODULE v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:19:35,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.2 Supervisor Dashboard\TSI — SUPERVISOR DASHBOARD v1.0 MASTER.gdoc,TSI — SUPERVISOR DASHBOARD v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:17:01,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.4 Contractor Onboarding Dashboard\TSI — CONTRACTOR ONBOARDING DASHBOARD v1.0 MASTER.gdoc,TSI — CONTRACTOR ONBOARDING DASHBOARD v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:18:49,False
corporate_inventory.csv,1. Corporate,"G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.5 OS-07 Change Log Integration\TSI — OS-07 CHANGE LOG INTEGRATION v1.0 MASTER.gdoc",TSI — OS-07 CHANGE LOG INTEGRATION v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:35:12,False
corporate_inventory.csv,1. Corporate,"G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.4 Logging & Monitoring\TSI — LOGGING & MONITORING FRAMEWORK.gdoc",TSI — LOGGING & MONITORING FRAMEWORK.gdoc,.gdoc,179,18/11/2025 02:33:33,False
corporate_inventory.csv,1. Corporate,"G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.3 Database Migration Patterns\TSI — DATABASE MIGRATION PATTERNS.gdoc",TSI — DATABASE MIGRATION PATTERNS.gdoc,.gdoc,179,18/11/2025 02:32:45,False
corporate_inventory.csv,1. Corporate,"G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.1 Environments (Dev, Stage, Prod)\TSI — ENVIRONMENTS STRUCTURE (DEV → STAGE → PROD).gdoc",TSI — ENVIRONMENTS STRUCTURE (DEV → STAGE → PROD).gdoc,.gdoc,179,18/11/2025 02:30:16,False
corporate_inventory.csv,1. Corporate,"G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.2 Deployment Pipeline\TSI — DEPLOYMENT PIPELINE v1.0 MASTER.gdoc",TSI — DEPLOYMENT PIPELINE v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:31:15,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.4 Vision Processing Agent\TSI — VISION PROCESSING AGENT v1.0 MASTER.gdoc,TSI — VISION PROCESSING AGENT v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 01:46:00,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.1 MCP   ADA Agent Structure\TSI — MCP   ADA AGENT STRUCTURE v1.0 MASTER.gdoc,TSI — MCP   ADA AGENT STRUCTURE v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 01:43:10,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.2 SAI Orchestration Nodes\TSI — SAI ORCHESTRATION NODES.gdoc,TSI — SAI ORCHESTRATION NODES.gdoc,.gdoc,179,18/11/2025 01:44:04,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.5 IMS Compliance Agent\TSI — IMS COMPLIANCE AGENT v1.0 MASTER.gdoc.lnk,TSI — IMS COMPLIANCE AGENT v1.0 MASTER.gdoc.lnk,.lnk,0,18/11/2025 01:46:58,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.3 Risk Classification Agent\TSI — RISK CLASSIFICATION AGENT v1.0 MASTER.gdoc,TSI — RISK CLASSIFICATION AGENT v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 01:45:01,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.3 Site Managers\TSI — USER PERMISSIONS  SITE MANAGERS.gdoc,TSI — USER PERMISSIONS  SITE MANAGERS.gdoc,.gdoc,179,18/11/2025 02:08:51,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.4 Contractors\TSI — USER PERMISSIONS  CONTRACTORS v1.0 MASTER.gdoc,TSI — USER PERMISSIONS  CONTRACTORS v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 02:09:55,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.1 Workers\TSI—USER PERMISSIONS  WORKERS.gdoc,TSI—USER PERMISSIONS  WORKERS.gdoc,.gdoc,179,18/11/2025 02:07:04,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.5 Admin   TSI Staff\TSI — USER PERMISSIONS  ADMIN   TSI STAFF.gdoc,TSI — USER PERMISSIONS  ADMIN   TSI STAFF.gdoc,.gdoc,179,18/11/2025 02:10:48,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.2 Supervisors\TSI — USER PERMISSIONS  SUPERVISORS.gdoc,TSI — USER PERMISSIONS  SUPERVISORS.gdoc,.gdoc,179,18/11/2025 02:08:01,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.1 High-Level System Diagram\TSI — SAI-COM HIGH-LEVEL SYSTEM DIAGRAM v1.0 MASTER.gdoc,TSI — SAI-COM HIGH-LEVEL SYSTEM DIAGRAM v1.0 MASTER.gdoc,.gdoc,179,27/11/2025 22:50:54,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.3 Data Flow Models (Text + Vision + Sensors)\TSI - SAI-COM DATA FLOW MODELS.gdoc,TSI - SAI-COM DATA FLOW MODELS.gdoc,.gdoc,179,27/11/2025 22:50:27,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.4 SAI-COM to SAI Communication Model\TSI — SAI-COM TO SAI COMMUNICATION MODEL.gdoc,TSI — SAI-COM TO SAI COMMUNICATION MODEL.gdoc,.gdoc,179,27/11/2025 22:51:45,False
corporate_inventory.csv,1. Corporate,G:\Shared drives\1. Corporate\TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.5 Device Integration Gateway (Smart Tools)\TSI — DEVICE INTEGRATION GATEWAY (SMART TOOLS).gdoc,TSI — DEVICE INTEGRATION GATEWAY (SMART TOOLS).gdoc,.gdoc,179,18/11/2025 01:38:35,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\SAI Safety Assessment Engine MASTER v1.0.gdoc,SAI Safety Assessment Engine MASTER v1.0.gdoc,.gdoc,179,26/11/2025 7:32:40 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\7 — EXPORT → OUTCOME SUMMARY PACK\7.3 Corrective Actions Output Template\TSI — CORRECTIVE ACTIONS OUTPUT TEMPLATE.gdoc,TSI — CORRECTIVE ACTIONS OUTPUT TEMPLATE.gdoc,.gdoc,179,18/11/2025 12:09:23 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\7 — EXPORT → OUTCOME SUMMARY PACK\7.4 Evidence Collection Checklist\TSI — EVIDENCE COLLECTION CHECKLIST.gdoc,TSI — EVIDENCE COLLECTION CHECKLIST.gdoc,.gdoc,179,18/11/2025 12:10:10 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\7 — EXPORT → OUTCOME SUMMARY PACK\7.2 IMS Safety Score (Beta)\TSI — IMS SAFETY SCORE (Beta Model) v1.0 MASTER.gdoc,TSI — IMS SAFETY SCORE (Beta Model) v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 12:08:16 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\7 — EXPORT → OUTCOME SUMMARY PACK\7.5 PDF   Email Export Script\TSI — SAI EXPORT SCRIPT (PDF   EMAIL) v1.0 MASTER.gdoc,TSI — SAI EXPORT SCRIPT (PDF   EMAIL) v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 12:10:51 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\7 — EXPORT → OUTCOME SUMMARY PACK\7.1 Executive Summary Template\TSI — SAI EXECUTIVE SAFETY SUMMARY v1.0 MASTER.gdoc,TSI — SAI EXECUTIVE SAFETY SUMMARY v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 12:07:12 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\9 — TEST CASES & DRIFT CONTROL\9.1 Standard Test Cases\TSI — SAI STANDARD TEST CASES v1.0 MASTER.gdoc,TSI — SAI STANDARD TEST CASES v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 12:19:57 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\9 — TEST CASES & DRIFT CONTROL\9.5 Reviewer Notes & Test Results Log\TSI — SAI REVIEWER NOTES & TEST RESULTS LOG v1.0 MASTER.gdoc,TSI — SAI REVIEWER NOTES & TEST RESULTS LOG v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 12:24:14 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\9 — TEST CASES & DRIFT CONTROL\9.2 Red-Flag Stress Tests\TSI — SAI RED-FLAG STRESS TESTS v1.0 MASTER.gdoc,TSI — SAI RED-FLAG STRESS TESTS v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 12:20:55 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\9 — TEST CASES & DRIFT CONTROL\9.3 Behaviour Drift Controls\TSI — SAI BEHAVIOUR DRIFT CONTROLS.gdoc,TSI — SAI BEHAVIOUR DRIFT CONTROLS.gdoc,.gdoc,179,27/11/2025 10:23:39 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\9 — TEST CASES & DRIFT CONTROL\9.4 Failure Mode Table\TSI — SAI FAILURE MODE TABLE v1.0 MASTER.gdoc,TSI — SAI FAILURE MODE TABLE v1.0 MASTER.gdoc,.gdoc,179,18/11/2025 12:22:51 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\3 — ASSESSMENT QUESTION PACKS (TSI v1)\3.2 Property Pack (Plant   Equipment   Controls)\TSI — SAI PROPERTY QUESTION PACK v1.0 MASTER.gdoc,TSI — SAI PROPERTY QUESTION PACK v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:06:54 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\3 — ASSESSMENT QUESTION PACKS (TSI v1)\3.4 Job Task Pack (High-Risk Activities)\TSI — SAI HIGH-RISK TASK QUESTION PACK.gdoc,TSI — SAI HIGH-RISK TASK QUESTION PACK.gdoc,.gdoc,179,17/11/2025 11:10:45 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\3 — ASSESSMENT QUESTION PACKS (TSI v1)\3.3 Planet Pack (Environment   Spills   Impact)\TSI — SAI PLANET QUESTION PACK v1.0 MASTER.gdoc,TSI — SAI PLANET QUESTION PACK v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:09:41 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\3 — ASSESSMENT QUESTION PACKS (TSI v1)\3.3 Planet Pack (Environment   Spills   Impact)\TSI — SAI PLANET QUESTION PACK.gdoc,TSI — SAI PLANET QUESTION PACK.gdoc,.gdoc,179,17/11/2025 11:09:04 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\3 — ASSESSMENT QUESTION PACKS (TSI v1)\3.5 Critical-Risk Pack (Energy Sources)\TSI — SAI CRITICAL-RISK (ENERGY) PACK v1.0 MASTER.gdoc,TSI — SAI CRITICAL-RISK (ENERGY) PACK v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:11:35 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\3 — ASSESSMENT QUESTION PACKS (TSI v1)\3.1 People Pack (Competence   Fatigue   Behaviour)\TSI — SAI PEOPLE QUESTION PACK v1.0 MASTER.gdoc,TSI — SAI PEOPLE QUESTION PACK v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:05:49 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\8 — VERSIONING & UPDATE RULES\8.4 Impact Assessment Notes (Per Update Cycle)\TSI — IMPACT ASSESSMENT NOTES.gdoc,TSI — IMPACT ASSESSMENT NOTES.gdoc,.gdoc,179,18/11/2025 12:16:00 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\8 — VERSIONING & UPDATE RULES\8.1 Update Principles (TSI-OS Compliant)\TSI — SAI UPDATE PRINCIPLES.gdoc,TSI — SAI UPDATE PRINCIPLES.gdoc,.gdoc,179,18/11/2025 12:13:08 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\8 — VERSIONING & UPDATE RULES\8.2 Module Change Log (Local)\TSI — SAI MODULE CHANGE LOG (LOCAL).gdoc,TSI — SAI MODULE CHANGE LOG (LOCAL).gdoc,.gdoc,179,18/11/2025 12:13:47 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\8 — VERSIONING & UPDATE RULES\8.3 Integration Rules with OS-07 Master Change Log\TSI — INTEGRATION RULES WITH OS-07 (MASTER CHANGE LOG).gdoc,TSI — INTEGRATION RULES WITH OS-07 (MASTER CHANGE LOG).gdoc,.gdoc,179,18/11/2025 12:14:44 AM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\4 — RED-FLAG TRIGGER LIBRARY\4.9 Red-Flag Logging Prompts (IMS-Aligned)\SAI — RED-FLAG LOGGING PROMPTS v1.0 MASTER.gdoc,SAI — RED-FLAG LOGGING PROMPTS v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:33:16 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\4 — RED-FLAG TRIGGER LIBRARY\4.6 Conflicting Input Red-Flags (Vision vs Text)\SAI — CONFLICTING INPUT RED-FLAGS.gdoc,SAI — CONFLICTING INPUT RED-FLAGS.gdoc,.gdoc,179,17/11/2025 11:27:34 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\4 — RED-FLAG TRIGGER LIBRARY\4.5 Critical Energy Red-Flags\SAI — CRITICAL ENERGY RED-FLAGS v1.0.gdoc,SAI — CRITICAL ENERGY RED-FLAGS v1.0.gdoc,.gdoc,179,17/11/2025 11:26:47 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\4 — RED-FLAG TRIGGER LIBRARY\4.8 Supervisor Notification Templates\TSI — SUPERVISOR NOTIFICATION TEMPLATES.gdoc,TSI — SUPERVISOR NOTIFICATION TEMPLATES.gdoc,.gdoc,179,17/11/2025 11:31:24 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\4 — RED-FLAG TRIGGER LIBRARY\4.3 Property Red-Flags\SAI — PROPERTY RED-FLAGS.gdoc,SAI — PROPERTY RED-FLAGS.gdoc,.gdoc,179,17/11/2025 11:23:55 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\4 — RED-FLAG TRIGGER LIBRARY\4.7 Mandatory Escalation Scripts\SAI — MANDATORY ESCALATION SCRIPTS v1.0 MASTER.gdoc,SAI — MANDATORY ESCALATION SCRIPTS v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:29:50 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\4 — RED-FLAG TRIGGER LIBRARY\4.1 Red-Flag Overview & Rules\TSI — SAI RED-FLAG OVERVIEW & RULES.gdoc,TSI — SAI RED-FLAG OVERVIEW & RULES.gdoc,.gdoc,179,17/11/2025 11:21:15 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\4 — RED-FLAG TRIGGER LIBRARY\4.2 People Red-Flags\SAI — PEOPLE RED-FLAGS v1.0 MASTER.gdoc,SAI — PEOPLE RED-FLAGS v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:22:49 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\4 — RED-FLAG TRIGGER LIBRARY\4.4 Planet Red-Flags\SAI — PLANET RED-FLAGS v1.0 MASTER.gdoc,SAI — PLANET RED-FLAGS v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:24:43 PM,False
sai_development_inventory.csv,6. SAI Development,G:\Shared drives\6. SAI Development\TSi — SAI Development\3. TSI — SAI SAFETY ASSESSMENT ENGINE\5 — RISK CLASSIFICATION ENGINE (Tiers 1–3)\5.5 SAI Summary Logic (Tier → Output Language)\TSI — SAI SUMMARY LOGIC v1.0 MASTER.gdoc,TSI — SAI SUMMARY LOGIC v1.0 MASTER.gdoc,.gdoc,179,17/11/2025 11:54:43 PM,False
